tour_id,tour_name,id,jersey_no,name,short_name,position_id,position,position_short,team_id,team_name,team_short_name,is_started,is_onbench,is_goalkeeper,is_substitute,minutes_played,bonus_points,injury_minutes_played,actual_minutes_played,goaltenders,events.goals,events.own_goals,events.assists,events.key_passes,events.chances_created,events.shots,events.shots_on_target,events.shots_off_target,events.fouls_committed,events.fouls_suffered,events.yellow_cards,events.red_cards,events.is_second_yellow_card,events.offsides,events.corner_kicks,events.crosses,events.free_kicks,events.throw_in,events.punches,events.catches,events.goals_conceded,events.clean_sheet,events.cleansheet,events.fantasy_assists,events.penalties_saved,events.penalties_earned,events.penalties_conceded,events.penalties_missed,events.freekicks_conceded_goal,events.freekicks_earned_goal,events.blocked_shots,events.defensive_blocked_shots,events.penalty_kicks.total,events.penalty_kicks.goals,touches.total,touches.total_passes,touches.good_passes,touches.bad_passes,touches.interceptions,touches.blocks,touches.tackles,touches.successful_tackles,touches.unsuccessful_tackles,touches.clearance,touches.saves,touches.take_on_total,touches.take_on_successful,touches.take_on_unsuccessful,touches.last_man_tackle_successful,touches.last_man_tackle_unsuccessful,touches.successful_passes,touches.interceptions_won,touches.aerial_duel.total,touches.aerial_duel.won,touches.aerial_duel.lost,touches.ground_duel.total,touches.ground_duel.won,touches.ground_duel.lost,goaltenders.shots_faced,goaltenders.shots_on_goal_faced,goaltenders.goals_allowed,goaltenders.saves,goaltenders.catches,goaltenders.punches,goaltenders.penalty_kicks.shots_faced,goaltenders.penalty_kicks.goals_allowed,goaltenders.penalty_kicks.saves,country_id,country_name,dob,player_foot,height
148,ISL6,35065,16,Sarthak Golui,Sarthak Golui,1,Defender,DEF,506,Mumbai City FC,MCFC,13,1,0,0,1148,0,58,1216,0,1,0,0,5,5,2,2,0,13,7,4,1,1,0,0,12,4,82,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,709,417,296,121,20,29,46,17,29,113,0,46,4,0,0,0,0,0,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,India,3/11/1997,Right,187
148,ISL6,35141,18,Diego Carlos de Oliveira,Diego Carlos,3,Midfielder,MF,506,Mumbai City FC,MCFC,14,3,0,5,1262,0,59,1337,0,2,0,2,15,20,39,15,15,26,53,7,0,0,2,17,57,13,17,0,0,14,0,2,2,0,0,0,0,0,0,9,0,0,0,702,541,296,245,7,12,61,19,42,9,0,83,21,22,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,58,Brazil,5/15/1988,both,174
148,ISL6,35194,27,Samuel Lalmuanpuia,Samuel Lalmuanpuia,3,Midfielder,MF,498,Kerala Blasters FC,KBFC,0,12,0,5,59,0,16,85,0,0,0,0,3,3,3,1,1,1,2,0,0,0,0,4,0,2,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,52,43,31,12,0,1,3,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,India,7/27/1998,Right,170
148,ISL6,35197,37,Shaiborlang Kharpan,Shaiborlang Kharpan,2,Forward,FWD,498,Kerala Blasters FC,KBFC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,8/19/1995,,182
148,ISL6,35212,27,Aibanbha Kupar Dohling,Aiban Dohling,1,Defender,DEF,496,FC Goa,FCG,0,1,0,1,29,0,4,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,13,10,3,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,5/11/1992,Right,0
148,ISL6,35222,5,Masih Saighani,Masih Saighani,1,Defender,DEF,505,Chennaiyin FC,CFC,7,15,0,11,555,0,22,586,0,1,0,0,0,0,3,2,0,10,10,1,0,0,0,0,3,7,1,0,0,16,0,5,0,0,0,0,0,0,0,1,0,0,0,263,175,122,53,18,5,12,2,10,35,0,15,0,0,0,0,0,0,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,158,Afghanistan,9/22/1986,left,188
148,ISL6,35224,26,Laldinliana Renthlei,Laldinliana Renthlei,1,Defender,DEF,505,Chennaiyin FC,CFC,10,7,0,1,921,0,55,980,0,0,0,0,3,4,1,0,0,11,6,1,0,0,0,0,17,2,88,0,0,17,0,3,0,0,0,0,0,0,0,1,0,0,0,535,325,225,100,9,23,41,18,23,61,0,45,8,0,0,0,0,0,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,India,8/26/1998,,0
148,ISL6,35236,31,Arshdeep Singh,Arshdeep Singh,4,Goalkeeper,GK,1499,Odisha FC,OFC,8,9,9,1,741,0,37,788,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,0,15,20,12,0,3,0,0,0,0,0,0,0,0,0,0,0,255,111,82,29,0,0,1,0,1,29,31,24,1,0,0,0,0,0,0,0,0,0,0,0,75,40,14,29,20,0,3,3,0,1,India,3/8/1988,,0
148,ISL6,35261,42,Shibinraj Kunniyil,Shibinraj Kunniyil,4,Goalkeeper,GK,498,Kerala Blasters FC,KBFC,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,20-03-1993,,
148,ISL6,35264,11,Raynier Raymond Fernandes,Raynier Fernandes,3,Midfielder,MF,506,Mumbai City FC,MCFC,9,9,0,14,744,0,48,795,0,1,0,2,9,12,10,5,1,14,10,3,0,0,1,0,13,0,7,0,0,8,0,4,2,0,0,0,0,0,0,4,0,0,0,456,366,258,108,17,5,30,12,18,14,0,41,10,2,0,0,0,0,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,India,2/19/1996,right,180
148,ISL6,35265,5,Sourav Das,Sourav Das,3,Midfielder,MF,506,Mumbai City FC,MCFC,6,8,0,5,410,0,13,423,0,0,0,0,0,0,3,0,3,16,8,2,1,0,0,0,0,1,2,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,191,128,83,45,6,6,33,13,20,9,0,21,3,1,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,India,6/20/1996,,0
148,ISL6,35267,23,Nikhil Suresh Kadam,Nikhil Kadam,3,Midfielder,MF,504,NorthEast United FC,NEUFC,4,8,0,8,393,0,29,421,0,0,0,0,2,2,4,2,2,2,4,1,0,0,0,4,10,2,10,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,185,131,78,53,6,5,22,12,10,5,0,16,2,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,India,,,
148,ISL6,35274,6,Ricky Lallawmawma,Ricky Lallawmawma,1,Defender,DEF,499,ATK FC,ATK,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,9/9/1991,Left,0
148,ISL6,35281,33,Rakesh Pradhan,Rakesh Pradhan,1,Defender,DEF,504,NorthEast United FC,NEUFC,15,1,0,0,1350,0,60,1430,0,0,0,1,6,7,1,0,1,10,24,4,0,0,1,1,34,11,145,0,0,22,0,2,2,0,0,0,0,0,0,0,0,0,0,785,479,289,190,21,17,45,13,32,95,0,60,6,2,0,0,0,0,11,5,6,1,1,0,0,0,0,0,0,0,0,0,0,1,India,8/2/1997,,
148,ISL6,35283,4,Provat Lakra,Provat Lakra,1,Defender,DEF,504,NorthEast United FC,NEUFC,2,8,0,2,127,0,11,138,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,10,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,64,40,25,15,1,1,5,0,5,7,0,6,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,India,8/12/1997,,0
148,ISL6,35298,1,Bilal Husain Khan,Bilal Husain Khan,4,Goalkeeper,GK,498,Kerala Blasters FC,KBFC,5,13,5,0,450,0,31,481,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7,0,9,6,11,0,2,0,0,0,0,0,0,0,0,0,0,0,135,48,26,22,0,0,0,0,0,22,5,5,0,0,0,0,0,0,0,0,0,0,0,0,39,14,7,7,6,0,1,1,0,1,India,9/12/1994,,0
148,ISL6,35308,22,Jobby Justin,Jobby Justin,2,Forward,FWD,499,ATK FC,ATKFC,3,6,0,10,317,0,38,357,0,1,0,1,3,4,5,3,2,1,3,0,0,0,0,0,1,0,3,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,151,98,63,35,7,4,15,4,11,8,0,11,3,3,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,India,11/10/1993,,0
148,ISL6,35309,17,Laldanmawia Ralte,Laldanmawia Ralte,3,Midfielder,MF,1536,Hyderabad FC,HFC,3,7,0,5,230,0,6,241,0,0,0,0,0,0,1,0,0,4,1,0,0,0,2,0,2,2,5,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,85,62,35,27,1,1,9,3,6,3,0,1,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,India,12/19/1992,both,172
148,ISL6,35321,32,Lalthathanga Khawlhring,Lalthathanga Khawlhring,3,Midfielder,MF,504,NorthEast United FC,NEUFC,6,6,0,6,534,0,34,568,0,0,0,1,5,7,7,1,4,2,2,1,0,0,0,2,3,0,0,0,0,8,0,4,1,0,0,0,0,0,0,2,0,0,0,214,174,127,47,5,1,17,6,11,4,0,20,2,2,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,India,0000-00-00,,0
148,ISL6,36309,34,Tarif Akhand,Tarif Akhand,1,Defender,DEF,1536,Hyderabad FC,HFC,0,2,0,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,,,
148,ISL6,36315,22,Deepak Tangri,Deepak Tangri,1,Defender,DEF,505,Chennaiyin FC,CFC,1,8,0,4,107,0,21,132,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,52,27,22,5,1,1,6,4,2,16,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,1/1/1999,Right,177
148,ISL6,36317,4,Gaurav Bora,Gaurav Bora,1,Defender,DEF,1499,Odisha FC,OFC,8,5,0,2,791,0,32,844,0,0,0,0,2,2,1,0,1,14,4,4,0,0,1,0,0,2,2,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,430,303,262,41,9,13,27,7,20,61,0,28,3,1,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,India,7/13/1998,right,175
148,ISL6,36318,8,Edwin Sydney Vanspaul Henry,Edwin Vanspaul,3,Midfielder,MF,505,Chennaiyin FC,CFC,19,7,0,7,1660,0,59,1736,0,0,0,0,5,5,15,4,7,17,13,3,1,1,0,0,23,5,102,0,0,22,0,4,0,0,0,0,0,0,0,4,0,0,0,932,606,440,166,47,24,79,28,51,68,0,72,4,2,0,0,0,0,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,India,,,
148,ISL6,36326,37,Edmund Lalrindika,Edmund Lalrindika,2,Forward,FWD,656,Bengaluru FC,BFC,0,2,0,2,2,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,4/24/1999,Right,174
148,ISL6,36328,23,Michael Soosairaj,Michael Soosairaj,2,Forward,FWD,499,ATK FC,ATKFC,16,7,0,10,1517,0,59,1599,0,3,0,0,8,9,21,7,13,11,20,1,0,0,2,1,31,0,37,0,0,10,0,8,0,0,0,0,0,0,0,1,0,0,0,822,573,358,215,38,13,58,22,36,50,0,103,28,10,0,0,0,0,25,11,14,2,0,2,0,0,0,0,0,0,0,0,0,1,India,10/30/1994,Right,174
148,ISL6,36329,44,Asish Rai,Asish Rai,1,Defender,DEF,1536,Hyderabad FC,HFC,11,7,0,6,1002,0,56,1063,0,0,0,1,9,10,5,3,2,7,17,1,0,0,2,0,39,2,104,0,0,22,0,1,2,0,0,0,0,0,0,0,0,0,0,694,437,266,171,12,26,61,25,36,56,0,61,4,6,0,0,0,0,10,5,5,2,2,0,0,0,0,0,0,0,0,0,0,1,India,2/2/1999,Right,176
148,ISL6,36348,3,Ngasepam Tondonba Singh,Tondonba Singh,1,Defender,DEF,505,Chennaiyin FC,CFC,9,7,0,1,718,0,43,761,0,0,0,0,0,0,0,0,0,9,7,0,1,0,0,0,6,2,72,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,394,240,173,67,14,17,18,7,11,44,0,17,2,1,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,India,0000-00-00,,0
148,ISL6,36441,2,Sumit Rathi,Sumit Rathi,1,Defender,DEF,499,ATK FC,ATKFC,13,5,0,2,1170,0,66,1245,0,0,0,0,5,5,2,1,1,16,17,2,0,0,1,0,4,9,84,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,629,365,270,95,19,18,27,8,19,115,0,43,0,0,0,0,0,0,12,5,7,1,0,1,0,0,0,0,0,0,0,0,0,1,India,26-08-2001,,
148,ISL6,36520,22,Gani Ahmed Nigam,Gani Ahmed Nigam,3,Midfielder,MF,1536,Hyderabad FC,HFC,1,2,0,5,164,0,25,189,0,0,0,0,0,0,2,0,2,1,1,0,0,0,2,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,67,55,28,27,1,1,7,2,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,India,,,
148,ISL6,36521,3,Sahil Panwar,Sahil Panwar,1,Defender,DEF,1536,Hyderabad FC,HFC,9,9,0,7,737,0,37,771,0,0,0,0,1,1,4,0,1,17,4,3,1,0,0,0,6,3,65,0,0,20,0,1,0,0,0,0,0,0,0,3,0,0,0,469,282,194,88,10,15,40,12,28,61,0,33,4,0,0,0,0,0,8,4,4,1,0,1,0,0,0,0,0,0,0,0,0,1,India,12/15/1999,Left,0
148,ISL6,36603,18,Sahal Abdul Samad,Sahal Abdul Samad,3,Midfielder,MF,498,Kerala Blasters FC,KBFC,9,8,0,17,791,0,66,847,0,0,0,2,10,13,15,2,3,14,12,2,0,0,0,5,14,2,3,0,0,9,0,7,2,0,0,0,0,0,0,10,0,0,0,374,298,180,118,4,10,34,10,24,7,0,47,18,3,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,India,4/1/1997,,0
148,ISL6,36629,11,Abhishek Halder,Abhishek Halder,2,Forward,FWD,1536,Hyderabad FC,HFC,3,6,0,5,310,0,38,353,0,0,0,1,6,7,3,1,2,11,4,4,0,0,1,1,4,2,6,0,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,160,116,59,57,3,2,21,6,15,2,0,7,2,2,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,India,4/12/1999,Right,176
148,ISL6,36795,15,Shubham Sarangi,Shubham Sarangi,1,Defender,DEF,1499,Odisha FC,OFC,17,4,0,4,1409,0,56,1475,0,0,0,1,4,5,9,2,6,45,26,5,0,0,0,0,16,3,165,0,2,19,0,2,1,0,0,0,0,0,0,1,0,0,0,1005,620,413,207,28,25,81,28,53,97,0,69,21,8,0,0,0,0,16,12,4,0,0,0,0,0,0,0,0,0,0,0,0,1,India,6/24/2000,right,179
148,ISL6,36832,11,Princeton Rebello,Princeton Rebello,3,Midfielder,MF,496,FC Goa,FCG,0,6,0,8,38,0,42,77,0,0,0,0,1,1,5,2,0,1,2,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,62,45,36,9,1,0,5,1,4,1,0,2,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,India,0000-00-00,Right,175
148,ISL6,36850,27,Karan Amin,Karan Amin,1,Defender,DEF,1159,Jamshedpur FC,JFC,2,12,0,3,167,0,0,172,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,1,18,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,125,98,75,23,0,1,7,3,4,7,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,6/21/1989,,0
148,ISL6,36860,28,Raphael Messi Bouli,Messi Bouli,2,Forward,FWD,498,Kerala Blasters FC,KBFC,13,2,0,6,1209,0,76,1302,0,8,0,1,10,11,46,17,17,44,31,5,0,0,13,0,15,2,0,0,0,23,0,2,3,0,0,0,0,0,0,12,0,1,1,500,348,170,178,5,7,25,9,16,20,0,35,14,9,0,0,0,0,48,27,21,0,0,0,0,0,0,0,0,0,0,0,0,39,Cameroon,4/28/1992,left,186
148,ISL6,37902,7,Serge Kevyn Aboue Angoue,Serge Kevyn,3,Midfielder,MF,506,Mumbai City FC,MCFC,4,6,0,10,537,0,47,584,0,1,0,0,5,5,23,7,11,10,11,5,0,0,5,0,13,0,0,0,0,5,0,5,2,0,0,0,0,0,0,5,0,0,0,227,149,61,88,7,3,11,3,8,11,0,9,5,1,0,0,0,0,23,15,8,0,0,0,0,0,0,0,0,0,0,0,0,107,Gabon,8/3/1994,right,186
148,ISL6,38419,15,Marko Stankovic,Marko Stankovic,3,Midfielder,MF,1536,Hyderabad FC,HFC,13,1,0,3,1190,0,79,1269,0,2,0,1,20,21,29,8,12,17,17,5,0,0,0,22,5,40,9,0,0,26,0,0,1,0,0,0,1,0,0,9,0,3,2,984,833,618,215,20,16,39,16,23,34,0,57,5,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Austria,2/17/1986,both,178
148,ISL6,38876,12,Deependra Singh Negi,Deependra Negi,3,Midfielder,MF,1536,Hyderabad FC,HFC,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,,,
148,ISL6,39013,4,Hugo Adnan Boumous,Hugo Boumous,3,Midfielder,MF,496,FC Goa,FCG,15,8,0,8,1201,0,27,1243,0,11,0,10,33,48,36,16,9,22,18,3,0,0,8,9,10,1,7,0,0,16,0,4,10,0,0,0,0,0,0,11,0,0,0,858,729,508,221,8,6,37,13,24,4,0,87,37,21,0,0,0,0,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,12,France,7/24/1995,right,172
148,ISL6,39985,23,Reamsochung Chongompipa Aimol,Remi,1,Defender,DEF,505,Chennaiyin FC,CFC,1,2,0,1,82,0,0,82,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,11,14,2,3,2,0,2,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,0000-00-00,,0
148,ISL6,40744,19,Francisco Javier Hernandez Gonzalez,Javier Hernandez,3,Midfielder,MF,499,ATK FC,ATKFC,20,10,0,10,1631,0,59,1690,0,2,0,5,23,29,38,12,14,36,48,6,0,0,2,53,27,74,5,0,0,11,0,7,7,0,0,0,0,0,0,12,0,0,0,971,730,431,299,33,24,87,28,59,18,0,68,15,10,0,0,0,0,34,15,19,1,0,1,0,0,0,0,0,0,0,0,0,19,Spain,6/6/1989,left,184
148,ISL6,42074,14,Heerings  Kai,Heerings  Kai,1,Defender,DEF,504,NorthEast United FC,NEUFC,11,2,0,2,928,0,41,975,0,0,0,0,0,0,0,0,0,11,7,2,0,0,0,0,0,16,2,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,438,295,242,53,21,7,20,4,16,79,0,34,1,1,0,0,0,0,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,18,Netherlands,,,
148,ISL6,44109,6,Jose David Leudo Romana,Jose Leudo,3,Midfielder,MF,504,NorthEast United FC,NEUFC,13,7,0,5,1088,0,46,1138,0,1,0,0,3,3,9,2,4,26,11,4,1,0,0,0,0,11,0,0,0,21,0,2,1,0,0,0,0,0,0,3,0,0,0,647,473,386,87,29,16,51,16,35,50,0,49,0,1,0,0,0,0,17,10,7,1,0,1,0,0,0,0,0,0,0,0,0,50,Colombia,11/9/1993,Right,183
148,ISL6,55636,15,Mohammad Mobashir Rahman,Mobashir Rahman,3,Midfielder,MF,1159,Jamshedpur FC,JFC,7,11,0,7,576,0,36,610,0,0,0,0,2,3,9,1,2,11,1,0,0,0,1,0,6,4,2,0,0,12,0,2,0,0,0,0,0,0,0,6,0,0,0,343,269,200,69,9,8,30,4,26,11,0,20,3,1,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,India,,,
148,ISL6,55638,28,Gourav Mukhi,Gourav Mukhi,2,Forward,FWD,1159,Jamshedpur FC,JFC,1,1,0,1,64,0,0,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,7,6,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,0000-00-00,,0
148,ISL6,55639,32,Aditya Patra,Aditya Patra,4,Goalkeeper,GK,656,Bengaluru FC,BFC,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,0000-00-00,,0
148,ISL6,55644,20,Ajay Chhetri,Ajay Chhetri,3,Midfielder,MF,1536,Hyderabad FC,HFC,0,2,0,2,52,0,11,63,0,0,0,0,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37,24,18,6,1,4,5,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,0000-00-00,,0
148,ISL6,55646,2,Mohamad Rakip,Mohamad Rakip,1,Defender,DEF,498,Kerala Blasters FC,KBFC,15,7,0,5,1290,0,55,1352,0,0,0,0,6,6,0,0,0,11,9,1,0,0,0,0,24,5,117,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,747,525,396,129,16,17,46,24,22,55,0,41,9,3,0,0,0,0,7,2,5,1,1,0,0,0,0,0,0,0,0,0,0,1,India,5/14/2000,right,0
148,ISL6,55647,15,Mislav Komorski,Mislav Komorski,1,Defender,DEF,504,NorthEast United FC,NEUFC,13,4,0,2,1055,0,43,1114,0,0,1,0,0,0,6,2,2,3,5,0,0,0,0,0,1,12,1,0,0,18,0,3,0,0,0,0,0,0,0,2,0,0,0,467,277,215,62,16,15,14,6,8,129,0,28,0,0,0,0,0,0,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,49,Croatia,4/17/1992,Left,191
148,ISL6,55648,13,Mohammad Nawaz,Mohammad Nawaz,4,Goalkeeper,GK,496,FC Goa,FCG,20,0,20,0,1800,0,102,1916,0,0,0,0,1,1,0,0,0,1,5,2,0,0,0,0,0,16,0,34,41,24,0,4,0,0,0,0,0,0,0,0,0,0,0,632,280,239,41,1,1,1,0,1,52,42,36,0,0,0,0,0,0,0,0,0,0,0,0,169,71,29,42,40,0,0,0,0,1,India,1/21/2000,right,0
148,ISL6,55650,10,Federico Gallego Revetria,Federico Gallego,3,Midfielder,MF,504,NorthEast United FC,NEUFC,7,2,0,5,673,0,38,716,0,1,0,1,16,17,14,5,6,13,16,4,0,0,2,26,21,22,4,0,0,15,0,3,1,0,0,0,0,0,0,3,0,0,0,550,445,285,160,10,11,39,14,25,8,0,33,10,1,0,0,0,0,19,12,7,0,0,0,0,0,0,0,0,0,0,0,0,64,Uruguay,6/13/1990,Right,177
148,ISL6,55652,10,Bartholomew Ogbeche,Bartholomew Ogbeche,2,Forward,FWD,498,Kerala Blasters FC,KBFC,15,1,0,2,1318,0,84,1411,0,15,1,1,8,9,55,25,23,18,24,3,0,0,3,0,5,4,1,0,0,23,0,2,1,0,0,0,0,0,0,7,0,5,5,442,301,161,140,3,7,21,10,11,24,0,37,13,6,0,0,0,0,24,11,13,0,0,0,0,0,0,0,0,0,0,0,0,12,France,10/1/1984,Both,178
148,ISL6,55653,21,Saviour Gama,Saviour Gama,1,Defender,DEF,496,FC Goa,FCG,1,10,0,11,188,0,43,238,0,1,0,0,3,3,5,1,3,4,2,2,1,1,0,0,5,0,16,0,0,4,0,10,0,0,0,0,0,0,0,1,0,0,0,150,95,69,26,6,8,14,2,12,8,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,India,0000-00-00,,0
148,ISL6,55657,41,Seiminmang Manchong,Seiminmang Manchong,2,Forward,FWD,1499,Odisha FC,OFC,0,3,0,4,86,0,15,107,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,30,21,10,11,1,2,3,2,1,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,0000-00-00,,0
148,ISL6,55658,25,Serigne Mourtada Fall,Mourtada Fall,1,Defender,DEF,496,FC Goa,FCG,19,1,0,0,1672,0,77,1773,0,5,0,3,4,7,19,8,9,22,13,2,1,0,0,0,1,12,0,0,0,24,0,4,3,0,0,0,0,0,0,2,0,0,0,1128,787,686,101,20,22,59,22,37,178,0,65,3,0,0,0,0,0,44,32,12,0,0,0,0,0,0,0,0,0,0,0,0,57,Senegal,12/26/1987,Both,191
148,ISL6,55660,4,Mato Grgic,Mato Grgic,1,Defender,DEF,506,Mumbai City FC,MCFC,13,3,0,1,1122,0,50,1193,0,0,1,0,0,0,2,2,0,4,1,3,0,0,0,0,0,0,1,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,445,257,229,28,11,21,10,3,7,129,0,26,0,0,0,0,0,0,15,11,4,0,0,0,0,0,0,0,0,0,0,0,0,49,Croatia,9/2//1987,Right,184
148,ISL6,55670,19,Vignesh Dakshinamurthy,Vignesh Dakshinamurthy,3,Midfielder,MF,506,Mumbai City FC,MCFC,0,3,0,1,7,0,6,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,0000-00-00,,0
